v1,region_id,year,city_id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v11,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,lg101214,urban_population,total_population,nonagri_gdp,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,wtrend_lg_agri_predicted,wtrend_lg_nonagri_predicted,wtrend_lg_gdppc_predicted,wv1,wlg_nonagri_predicted,wlg_agri_predicted,wlg_gdppc_predicted,wlg_totalgdp_predicted,wlg101214,wurban_population,wtotal_population,wnonagri_gdp,wemp_agri,wemp_ind,wemp_ser,wemp_agri_gr,wemp_nonagri,wemp_nonagri_gr
54,2,2015,130100,石家庄市,6.0947785,8.3837414,10.709844,5271,130000,Hebei (province),8.3885727,6.1386094,10.709053,8.4887829,7,3,,3,2,,1.0184762,1.1858156,1.2897441,9.301507,5188008.5,10425365,.90464723,.2,35.009998,64.790001,0,99.800003,1.4210855e-14,5.1843867,7.556808,10.432017,5335.1665,7.5665197,5.227685,10.434481,7.6828675,8.5800638,3389713.3,7563654,.89162952,.74333334,47.130001,52.126667,-.036666665,99.256668,.036666665
55,2,2016,130100,石家庄市,6.1430449,8.4546776,10.773876,5642,130000,Hebei (province),8.417037,6.1699619,10.732557,8.5175228,7,3,,3,2,,1.0177612,1.1825656,1.2868099,9.2931232,5240988.5,10471532,.90439796,.2,33.650002,66.150002,0,99.800003,0,5.232965,7.6308236,10.498278,5706.1665,7.5991616,5.2534442,10.461981,7.7143192,8.5732145,3423370,7597163.5,.89261931,.72000003,46.201668,53.083332,-.023333333,99.285004,.028333334
56,2,2017,130100,石家庄市,6.1896963,8.5232277,10.835884,6013,130000,Hebei (province),8.4908266,6.1125941,10.792141,8.5794916,7,3,,3,2,,1.0171005,1.1795257,1.2840214,9.2716951,5205811,10524471,.91515207,.2,30.549999,69.25,0,99.800003,-1.4210855e-14,5.2799315,7.7022552,10.562364,6077.1665,7.6720452,5.2124,10.519257,7.7755303,8.5569067,3416777.3,7635470.5,.90285432,.58333331,40.365002,59.053333,-.13666667,99.418335,.13333334
57,2,2018,130100,石家庄市,6.2354331,8.590147,10.896564,6384,130000,Hebei (province),8.546772,6.1584239,10.840136,8.6345825,7,3,,3,2,,1.0164798,1.1766467,1.2813402,9.2645512,5240949.5,10565567,.91593444,.18000001,28.67,71.150002,-.02,99.82,.02,5.3259611,7.7719145,10.625022,6448.1665,7.7299461,5.2462592,10.568692,7.8310871,8.5631552,3410311.8,7665475.5,.90493125,.49000001,37.494999,62.018333,-.093333334,99.513336,.094999999
58,2,2019,130100,石家庄市,6.2807636,8.6561089,10.956503,6755,130000,Hebei (province),8.5875235,6.1908598,10.894979,8.6746378,7,3,,3,2,,1.0158852,1.1738822,1.2787355,9.2641335,5286229.5,10603184,.91657227,.1,26.209999,73.690002,-.079999998,99.900002,.079999998,5.3715606,7.8405371,10.68689,6819.1665,7.7501903,5.2975006,10.605556,7.8544197,8.5331802,3432969.3,7692692,.90224463,.46000001,36.146667,63.389999,-.029999999,99.536667,.023333333
59,2,2020,130100,石家庄市,6.3260036,8.7216768,11.01615,7126,130000,Hebei (province),8.5643625,6.2897043,10.898908,8.6622438,7,3,,3,2,,1.0153031,1.1711913,1.2761919,9.2618027,5360834.5,10643284,.90675652,,,,,,,5.417038,7.9087543,10.748463,7190.1665,7.7466407,5.3680873,10.631011,7.8580389,8.5497217,3381671.5,7716680,.89594913,,,,,,
60,3,2001,130200,唐山市,5.2764997,7.054647,9.7627831,78,130000,Hebei (province),6.9868908,5.2494249,9.6995659,7.1489806,4,3,,2,2,,1.0705394,1.2826629,1.3862996,9.319622,2935558.5,7529297,.8503648,5.0999999,52.43,42.459999,-.60000002,94.889999,.58999997,3.155308,7.1277552,9.9436245,158,7.090754,3.1244867,9.9158926,7.1708608,7.9609075,3476857.3,5218044.5,.92917603,3.9675,45.134998,50.900002,-.1075,96.035004,.085000001
61,3,2002,130200,唐山市,5.3505063,7.1810088,9.8792906,449,130000,Hebei (province),7.0712914,5.3135877,9.7764893,7.2303786,4,3,,2,2,,1.0698835,1.2758139,1.3791983,9.3182659,2888205.3,7561590,.85292202,5.5300002,50.990002,43.48,.43000001,94.470001,-.41999999,3.2300258,7.2448893,10.048653,529,7.1458478,3.1999576,9.9560165,7.2251396,7.9659939,3491280.8,5243758,.92974913,3.7175,44.3125,51.967499,-.25,96.279999,.245
62,3,2003,130200,唐山市,5.4244452,7.3072014,9.9956398,820,130000,Hebei (province),7.1916494,5.3679709,9.869381,7.3413024,4,3,,2,2,,1.0692415,1.2692826,1.3723651,9.3153095,2903929.3,7395895,.86100674,5.1999998,51.25,43.549999,-.33000001,94.800003,.33000001,3.3046665,7.3619304,10.153612,900,7.2638869,3.2602103,10.046691,7.3401647,7.9891744,5275757.5,7045704.5,.93209845,3.4925001,42.2425,54.262501,-.22499999,96.504997,.22499999
63,3,2004,130200,唐山市,5.4981561,7.4327812,10.111416,1191,130000,Hebei (province),7.345799,5.515296,10.04138,7.4945059,4,3,,2,2,,1.0686053,1.2630532,1.3657913,9.3113956,3024905,7468796.5,.86182165,4.8000002,50.689999,44.52,-.40000001,95.209999,.41,3.3790779,7.478539,10.258201,1271,7.3734441,3.3826065,10.165186,7.447823,7.9841599,5378051.5,7114658,.93351054,2.9224999,41.310001,55.77,-.56999999,97.080002,.57499999
64,3,2005,130200,唐山市,5.5713387,7.5570154,10.225889,1562,130000,Hebei (province),7.5185456,5.5581641,10.192419,7.6502795,4,3,,2,2,,1.0679576,1.2571019,1.3594708,9.3066912,3067619.5,7511722.5,.87657422,4.9699998,51.18,43.849998,.17,95.029999,-.18000001,3.4529965,7.59413,10.361851,1642,7.5632758,3.4376197,10.336641,7.6308932,8.0180321,5415751.5,7155319.5,.93906546,2.835,41.357498,55.802502,-.087499999,97.160004,.079999998
65,3,2006,130200,唐山市,5.643734,7.6789536,10.338152,1933,130000,Hebei (province),7.7108817,5.6073523,10.371622,7.8260169,4,3,,2,2,,1.0672765,1.2513944,1.3534091,9.3026819,3199553.3,7556778.5,.89124566,4.8000002,51.060001,44.130001,-.17,95.190002,.16,3.5261681,7.7078557,10.463762,2013,7.7203112,3.4877777,10.479326,7.7834911,8.0249405,5508746.5,7210757,.94275337,.98500001,41.970001,57.044998,-1.85,99.014999,1.855
66,3,2007,130200,唐山市,5.7150507,7.7975502,10.447216,2304,130000,Hebei (province),7.843461,5.6878104,10.493742,7.9530578,4,3,,2,2,,1.066541,1.2458991,1.3476161,9.2976418,3286255,7602282.5,.89619547,4.6700001,51.23,44.110001,-.13,95.339996,.15000001,3.5982995,7.8187895,10.563069,2384,7.8364658,3.5698318,10.577821,7.8939028,8.0236416,5567755,7254826,.94738817,.88749999,41.387501,57.724998,-.097499996,99.112503,.097499996
67,3,2008,130200,唐山市,5.7849069,7.9118385,10.552176,2675,130000,Hebei (province),7.939539,5.7884645,10.576356,8.0496111,4,3,,2,2,,1.0657384,1.2405961,1.3421078,9.2946768,3324890.5,7649703.5,.89576954,4.4200001,50.759998,44.82,-.25,95.580002,.23999999,3.6690018,7.9260387,10.658951,2755,7.9770851,3.6699624,10.710106,8.0331907,8.0387783,5614614,7299924,.94852811,.83749998,39.424999,59.737499,-.050000001,99.162498,.050000001
68,3,2009,130200,唐山市,5.8528519,8.0209665,10.652241,3046,130000,Hebei (province),8.1263218,5.8592386,10.767422,8.2249117,4,3,,2,2,,1.0648648,1.2354754,1.3368948,9.2913628,3362811,7698969.5,.90611422,4.0599999,52.240002,43.700001,-.36000001,95.940002,.36000001,3.7378149,8.0287533,10.750614,3126,8.1126795,3.7398376,10.839608,8.1620731,8.0290661,5660890,7348753,.95415556,.815,39.532501,59.647499,-.022500001,99.18,.0175
69,3,2010,130200,唐山市,5.9184446,8.1241531,10.746682,3417,130000,Hebei (province),8.2545214,5.9551353,10.870378,8.3501225,4,3,,2,2,,1.0639133,1.230525,1.3319924,9.2897453,3387214.8,7648935.5,.90882647,3.6099999,51.330002,45.060001,-.44999999,96.389999,.44999999,3.8042808,8.1262121,10.837402,3497,8.2278776,3.8420081,10.928355,8.2759762,8.0344515,5639563,7293760.5,.95525891,.755,40.102501,59.142502,-.059999999,99.245003,.064999998
70,3,2011,130200,唐山市,5.9812598,8.2208786,10.83506,3788,130000,Hebei (province),8.3652525,6.0580621,10.969573,8.460145,4,3,,2,2,,1.0628941,1.2257543,1.3274168,9.2863903,3382066.5,7665846,.90947068,3.25,52.23,44.509998,-.36000001,96.739998,.34999999,3.8679471,8.2179012,10.918877,3868,8.381465,3.9477866,11.07228,8.4273682,8.0248604,5671848.5,7330901,.95714909,.60000002,39.5625,59.837502,-.155,99.400002,.155
71,3,2012,130200,唐山市,6.0409636,8.3109493,10.917241,4159,130000,Hebei (province),8.4671803,6.1579571,11.063869,8.5618887,4,3,,2,2,,1.0618236,1.221175,1.3231748,9.2821054,3328591.5,7742400.5,.90963811,2.78,53.84,43.380001,-.47,97.220001,.47999999,3.9284556,8.3035631,10.994828,4239,8.4882374,4.0425935,11.172264,8.5336428,8.028532,7610712.5,9468359,.95759827,.495,40.672501,58.8325,-.105,99.504997,.105
72,3,2013,130200,唐山市,6.0974135,8.3945341,10.99343,4530,130000,Hebei (province),8.4910994,6.1958137,11.079062,8.5870752,4,3,,2,2,,1.0607178,1.2167908,1.3192592,9.277935,3418514,7774494,.90848595,2.6300001,51.540001,45.830002,-.15000001,97.370003,.15000001,3.9856472,8.3833485,11.065429,4610,8.4491425,4.093297,11.116934,8.4976826,8.0084658,7697792.5,9507898,.95484543,.4975,43.942501,55.560001,.0024999999,99.502502,-.0024999999
73,3,2014,130200,唐山市,6.1507616,8.4721909,11.064199,4901,130000,Hebei (province),8.5454121,6.1983776,11.13572,8.6367617,4,3,,2,2,,1.0595942,1.2125993,1.3156494,9.2722797,3480772.8,7809729.5,.91269857,2.28,50.040001,47.68,-.34999999,97.720001,.34999999,4.0396485,8.4578695,11.131295,4981,8.5090361,4.0938883,11.179524,8.555069,7.9996324,7745469.5,9550840,.95702696,.45750001,41.23,58.3125,-.039999999,99.542503,.039999999
74,3,2015,130200,唐山市,6.2014036,8.5447197,11.130333,5272,130000,Hebei (province),8.5646601,6.2421622,11.142315,8.6581764,4,3,,2,2,,1.0584636,1.2085847,1.3123076,9.2669325,3511202.8,7876387.5,.91072315,2.2,48.07,49.73,-.079999998,97.800003,.079999998,4.0908556,8.5279036,11.193173,5352,8.5405931,4.1300473,11.199762,8.586627,7.9657936,7817762.5,9634045,.95702571,.435,39.110001,60.450001,-.022500001,99.559998,.0175
75,3,2016,130200,唐山市,6.249856,8.6131039,11.192795,5643,130000,Hebei (province),8.594492,6.2649889,11.167377,8.6873846,4,3,,2,2,,1.0573347,1.2047248,1.3091841,9.264822,3532996.3,7911242.5,.9112913,2.01,46.040001,51.950001,-.19,97.989998,.19,4.1397996,8.5943556,11.25193,5723,8.56355,4.1594105,11.217423,8.6102953,7.9474363,7858022.5,9676708,.95642275,.42750001,38.572498,61.002499,-.0074999998,99.574997,.015
76,3,2017,130200,唐山市,6.2967358,8.6783762,11.252579,6014,130000,Hebei (province),8.6507282,6.2308946,11.207649,8.7359295,4,3,,2,2,,1.0562131,1.2009966,1.3062261,9.2642393,3426336.5,7824451,.91832745,2.1700001,42.580002,55.25,.16,97.830002,-.16,4.1871095,8.6581621,11.308448,6094,8.6205854,4.1210485,11.257736,8.6630106,7.951756,7885400,9719208,.96020025,.4325,36.482498,63.0825,.0049999999,99.565002,-.0099999998
77,3,2018,130200,唐山市,6.3426995,8.7415228,11.310615,6385,130000,Hebei (province),8.6752167,6.2668676,11.2208,8.7613611,4,3,,2,2,,1.0551044,1.1973816,1.3033828,9.2671881,3372042.5,7855254,.91746169,1.88,43.810001,54.310001,-.28999999,98.120003,.28999999,4.2334638,8.7201824,11.363523,6465,8.663703,4.1531396,11.291236,8.7053061,7.9540558,7896903.5,9757073,.96091229,.35499999,34.790001,64.860001,-.077500001,99.650002,.085000001
78,3,2019,130200,唐山市,6.388237,8.8034601,11.367722,6756,130000,Hebei (province),8.6858568,6.3174467,11.264743,8.7753592,4,3,,2,2,,1.0540134,1.1938649,1.3006166,9.2678213,3403762,7883191,.91438615,1.74,40.82,57.43,-.14,98.25,.13,4.279376,8.7811813,11.417825,6836,8.689888,4.2064333,11.335958,8.7325525,7.9547939,7940213.5,9791841,.95998144,.30250001,33.5075,66.190002,-.052499998,99.697502,.047499999
79,3,2020,130200,唐山市,6.4336505,8.8649397,11.424493,7127,130000,Hebei (province),8.6819916,6.3838997,11.290086,8.7777109,4,3,,2,2,,1.0529381,1.1904293,1.2979084,9.2662888,3306081.3,7906334,.908719,,,,,,,4.3251581,8.8417845,11.471842,7207,8.6833162,4.2731581,11.358147,8.7288685,7.9589705,7822138.5,9823086,.95744824,,,,,,
80,4,2001,130300,秦皇岛市,4.0152454,5.6160812,9.4391193,76,130000,Hebei (province),5.5499325,3.9901817,9.3766689,5.7407084,8,6,28,3,3,19,1.035048,1.0211055,1.0549291,8.8390598,872542.56,2773511.3,.82631779,.91000003,39.02,60.07,.0099999998,99.089996,-.0099999998,4.4123669,6.027451,9.134779,130.375,5.9545107,4.3868461,9.0810595,6.1837654,8.3695011,1523910.8,5944813,.79916453,2.12625,38.096249,59.805,-1.63625,97.901253,1.6637501
81,4,2002,130300,秦皇岛市,4.0887346,5.7378058,9.5503931,447,130000,Hebei (province),5.6173763,4.0521779,9.4349384,5.8072085,8,6,28,3,3,19,1.0342653,1.0194073,1.0539519,8.8366375,861590.69,2791178.8,.82709789,.81999999,37.700001,61.48,-.090000004,99.18,.090000004,4.4860291,6.1522346,9.2471876,501.375,6.0629349,4.4531045,9.1665344,6.28233,8.3819084,1545906.4,5972890.5,.80664623,2.2025001,37.471249,60.327499,.076250002,97.798752,-.1025
82,4,2003,130300,秦皇岛市,4.1621609,5.859365,9.6615105,818,130000,Hebei (province),5.7544351,4.1079845,9.5459127,5.9306822,8,6,28,3,3,19,1.0334995,1.017789,1.0530118,8.8334446,1064283.3,2845385,.83841079,.87,37,62.130001,.050000001,99.129997,-.050000001,4.5596271,6.2768359,9.3594618,872.375,6.2102742,4.5108104,9.2766962,6.4106259,8.410593,1592850.8,5825843,.82127446,1.6475,37.127499,61.223751,-.55500001,98.35125,.55250001
83,4,2004,130300,秦皇岛市,4.2353706,5.9802918,9.772027,1189,130000,Hebei (province),5.8833857,4.2461329,9.6901541,6.0611248,8,6,28,3,3,19,1.0327377,1.0162315,1.0521041,8.8270731,1070985,2870336.3,.83716077,1.0599999,36.23,62.720001,.19,98.949997,-.18000001,4.6330152,6.4008493,9.4712648,1243.375,6.3640966,4.640377,9.4420147,6.5579119,8.4287291,1677523.5,5878188.5,.82636154,1.525,36.5275,61.950001,-.1225,98.477501,.12625
84,4,2005,130300,秦皇岛市,4.308074,6.0998588,9.8812094,1560,130000,Hebei (province),6.0323772,4.2942033,9.8153133,6.1943612,8,6,28,3,3,19,1.0319605,1.0147054,1.0512197,8.8197384,1080928.4,2886811.8,.85045487,.97000003,35.59,63.439999,-.090000004,99.029999,.079999998,4.7059255,6.5237026,9.582056,1614.375,6.5036716,4.6910019,9.5636997,6.6849575,8.4429989,1691104,5911988.5,.8366164,1.17125,39.416248,59.41375,-.35374999,98.830002,.35249999
85,4,2006,130300,秦皇岛市,4.3800087,6.2170935,9.9881182,1931,130000,Hebei (province),6.267251,4.3405051,10.040784,6.4031982,8,6,28,3,3,19,1.0311402,1.0131636,1.0503584,8.8145494,1115792,2904880,.87288868,.92000002,35.189999,63.889999,-.050000001,99.080002,.050000001,4.7781076,6.644732,9.6912174,1985.375,6.6535172,4.743155,9.6977644,6.8200231,8.4356766,1786419.1,5947308.5,.84866685,1.0625,40.125,58.811249,-.10875,98.936249,.10625
86,4,2007,130300,秦皇岛市,4.4508772,6.3308573,10.091651,2302,130000,Hebei (province),6.373611,4.4284554,10.134056,6.5072365,8,6,28,3,3,19,1.0302418,1.0115496,1.0495224,8.805171,1155139.8,2924167.5,.87491763,.81999999,35.240002,63.939999,-.1,99.18,.1,4.8492751,6.7632236,9.798089,2356.375,6.7965035,4.8230038,9.8278141,6.9543924,8.4197493,1825415.5,5983212,.8559292,1.05,40.029999,58.919998,-.0125,98.949997,.01375
87,4,2008,130300,秦皇岛市,4.5202837,6.440135,10.190836,2673,130000,Hebei (province),6.499001,4.5241518,10.248989,6.6289606,8,6,28,3,3,19,1.0292443,1.0098293,1.0487132,8.7972002,1170144.8,2942636.3,.87813091,.70999998,35.75,63.549999,-.11,99.300003,.12,4.9190531,6.8784857,9.9020233,2727.375,6.9211769,4.9151611,9.9420776,7.074111,8.4208803,1849966.9,6020235.5,.86003268,.98624998,39.90625,59.105,-.063749999,99.011253,.061250001
88,4,2009,130300,秦皇岛市,4.5877757,6.5440197,10.284807,3044,130000,Hebei (province),6.6525173,4.590559,10.403254,6.7722583,8,6,28,3,3,19,1.0281339,1.0079802,1.047929,8.7906637,1184148.5,2961606.5,.88715023,.49000001,37.009998,62.5,-.22,99.510002,.20999999,4.9870014,6.9899087,10.00245,3098.375,6.9781952,4.9864349,10.007666,7.1346178,8.4193306,1865604.1,6059028.5,.85728478,.74374998,40.397499,58.862499,-.24250001,99.260002,.24875
89,4,2010,130300,秦皇岛市,4.6529117,6.6417513,10.372845,3415,130000,Hebei (province),6.7750959,4.690187,10.500101,6.8922729,8,6,28,3,3,19,1.0269037,1.005993,1.0471742,8.7839117,1192151.9,2943276,.88942772,.67000002,37.549999,61.779999,.18000001,99.330002,-.18000001,5.052671,7.0969915,10.098899,3469.375,7.1954641,5.0886703,10.189921,7.3335967,8.4088364,1883138.4,6020537.5,.87242645,.63375002,41.303749,58.063751,-.11,99.3675,.1075
90,4,2011,130300,秦皇岛市,4.7152557,6.7328396,10.454526,3786,130000,Hebei (province),6.9197845,4.794003,10.636548,7.0325236,8,6,28,3,3,19,1.0255647,1.0038838,1.0464534,8.7725325,1188917.5,2956927.8,.89338374,.44,37.549999,62.009998,-.23,99.559998,.23,5.1156096,7.1992021,10.19091,3840.375,7.3247581,5.1962814,10.304033,7.4610257,8.4148626,1906914,6057915.5,.874129,.49375001,44.669998,54.83625,-.14,99.506248,.13875
91,4,2012,130300,秦皇岛市,4.7744651,6.8171301,10.529743,4157,130000,Hebei (province),6.9996834,4.8934088,10.706619,7.1145201,8,6,28,3,3,19,1.0241351,1.0016797,1.0457689,8.7542162,1356889.1,3012097,.89151174,.27000001,40.900002,58.830002,-.17,99.730003,.17,5.175457,7.2962556,10.278255,4211.375,7.4047475,5.2867737,10.380963,7.542747,8.4297619,2240635,6307143,.87269348,.46375,45.514999,54.021252,-.029999999,99.536247,.029999999
92,4,2013,130300,秦皇岛市,4.8303952,6.8949342,10.598846,4528,130000,Hebei (province),6.9579787,4.9314036,10.649175,7.0817757,8,6,28,3,3,19,1.0226458,.99942321,1.0451224,8.7374191,1389609.6,3026571.3,.88355923,.25999999,38.5,61.240002,-.0099999998,99.739998,.0099999998,5.2320523,7.3881807,10.360986,4582.375,7.4967308,5.3365002,10.454335,7.6269112,8.4340677,2292312,6337378,.8791647,.465,44.456249,55.078751,.00125,99.535004,-.00125
93,4,2014,130300,秦皇岛市,4.8831973,6.9670196,10.662627,4899,130000,Hebei (province),7.0015988,4.9320664,10.694041,7.1204877,8,6,28,3,3,19,1.0211364,.99716866,1.044517,8.7201548,1367419,3041348.5,.88790649,.40000001,36.27,63.330002,.14,99.599998,-.14,5.2855148,7.4752769,10.43941,4953.375,7.5483332,5.338625,10.508485,7.672749,8.4346962,2318729,6366443.5,.88413662,.43625,43.231251,56.3325,-.028750001,99.563751,.028750001
94,4,2015,130300,秦皇岛市,4.9332767,7.0343122,10.722002,5270,130000,Hebei (province),7.023231,4.9733791,10.70336,7.1443453,8,6,28,3,3,19,1.0196325,.99494916,1.0439534,8.7019348,1380658.3,3067799.8,.88593274,.22,35.279999,64.5,-.18000001,99.779999,.18000001,5.336225,7.558116,10.514071,5324.375,7.5839105,5.3805385,10.532899,7.7087526,8.4345036,2338360.3,6421814,.88376093,.33000001,41.889999,57.782501,-.10625,99.672501,.10875
95,4,2016,130300,秦皇岛市,4.9811592,7.0978241,10.777967,5641,130000,Hebei (province),7.0513682,4.9929724,10.726467,7.1715117,8,6,28,3,3,19,1.0181477,.99278086,1.0434247,8.6913462,1390483.6,3081390.3,.88679326,.13,34.060001,65.809998,-.090000004,99.870003,.090000004,5.3846946,7.6374516,10.585685,5695.375,7.6289959,5.4048305,10.573552,7.7512097,8.4434271,2359928.3,6450197.5,.88603932,.33500001,40.631248,59.036251,.0049999999,99.667503,-.0049999999
96,4,2017,130300,秦皇岛市,5.027472,7.1585398,10.831472,6012,130000,Hebei (province),7.1318932,4.9604373,10.793331,7.2398605,8,6,28,3,3,19,1.0166863,.99066716,1.0429238,8.6818924,1403629.3,3090491.8,.89765686,.16,32.07,67.769997,.029999999,99.839996,-.029999999,5.4315476,7.7141027,10.655013,6066.375,7.7019606,5.3669286,10.630935,7.8119755,8.447773,2368936.3,6494721.5,.89670825,.33375001,37.752499,61.91375,-.00125,99.666252,-.00125
97,4,2018,130300,秦皇岛市,5.0728717,7.2173276,10.883337,6383,130000,Hebei (province),7.1723709,4.9965796,10.824188,7.2798958,8,6,28,3,3,19,1.015246,.98860294,1.0424415,8.6747618,1415517.1,3102557.8,.89805418,.17,32.709999,67.110001,.0099999998,99.82,-.02,5.477457,7.7888665,10.722788,6437.375,7.752707,5.3958969,10.672766,7.8600554,8.4520655,2363763,6520026.5,.89903659,.29875001,36.298752,63.401249,-.035,99.699997,.033750001
98,4,2019,130300,秦皇岛市,5.1178474,7.2749887,10.934286,6754,130000,Hebei (province),7.1741343,5.0490499,10.838655,7.2869477,8,6,28,3,3,19,1.0138253,.98658413,1.041971,8.6685143,1422565.3,3113607.3,.89331728,.13,31.67,68.199997,-.039999999,99.870003,.050000001,5.5229359,7.8625097,10.78968,6808.375,7.7694831,5.4487095,10.705093,7.8806725,8.4191751,2381084.5,6543235.5,.89567041,.26499999,33.904999,65.828751,-.033750001,99.733749,.033750001
99,4,2020,130300,秦皇岛市,5.1626968,7.3322129,10.984898,7125,130000,Hebei (province),7.1573629,5.1122398,10.849669,7.2790179,8,6,28,3,3,19,1.0124228,.98460698,1.0415094,8.6595764,1380666.6,3123100.3,.88545382,,,,,,,5.5682917,7.9357085,10.856238,7179.375,7.7581134,5.5192065,10.722153,7.8780832,8.4267273,2384288.8,6561026,.88798219,,,,,,
100,5,2001,130400,邯郸市,4.8664017,6.455236,8.994236,73,130000,Hebei (province),6.3799176,4.8334374,8.9218903,6.5730114,10,4,4,3,2,4,.98626423,1.1736791,1.2785542,9.215148,2855321.8,8478085,.82440466,.72000003,51.880001,47.400002,.02,99.279999,-.02,4.2727442,5.7004104,9.0219126,119.16666,5.5954599,4.2498279,8.9420614,5.8465939,8.6245699,1066122.3,5261749,.78250754,9.8249998,34.895,55.281666,-17.341667,90.176666,17.526667
101,5,2002,130400,邯郸市,4.9402823,6.5760207,9.104434,444,130000,Hebei (province),6.5107937,4.8996816,9.0487919,6.6928363,10,4,4,3,2,4,.9859699,1.1683288,1.273455,9.2170572,2832130.5,8517869,.83356583,.72000003,50.57,48.709999,0,99.279999,0,4.3462586,5.8257298,9.1342611,490.16666,5.7396822,4.3114505,9.0542212,5.9705505,8.6420174,1062324.8,5289027,.79720265,9.8366671,34.731667,55.433334,.011666667,90.165001,-.011666667
102,5,2003,130400,邯郸市,5.01408,6.6966171,9.2144508,815,130000,Hebei (province),6.5444036,4.9813666,9.0475636,6.7346096,10,4,4,3,2,4,.98567718,1.1632222,1.2685442,9.2210588,2926990,8644664,.82678878,.83999997,48.860001,50.299999,.12,99.160004,-.12,4.4197159,5.9507871,9.2464094,861.16669,5.8915706,4.3711286,9.1697845,6.1022835,8.6529598,1181583.8,5235431,.81236571,10.3,35.376667,54.318333,.46333334,89.695,-.47
103,5,2004,130400,邯郸市,5.0876122,6.8166742,9.323967,1186,130000,Hebei (province),6.7383003,5.103786,9.2621288,6.9164858,10,4,4,3,2,4,.98538536,1.1583581,1.2638085,9.2220793,3038971,8729930,.83678722,.82999998,48.110001,51.060001,-.0099999998,99.169998,.0099999998,4.4929719,6.0751047,9.3579588,1232.1666,6.0562186,4.499598,9.3460941,6.2588439,8.6580534,1279986.1,5284822,.81855124,9.2600002,35.213333,55.525002,-1.04,90.738335,1.0433333
104,5,2005,130400,邯郸市,5.1606116,6.9354596,9.4322453,1557,130000,Hebei (province),6.9055443,5.1459904,9.4071894,7.0643597,10,4,4,3,2,4,.9850722,1.1537068,1.2592487,9.2225885,3073941.5,8780119,.85315382,.77999997,46.799999,52.419998,-.050000001,99.220001,.050000001,4.5657606,6.1980567,9.468317,1603.1666,6.1711392,4.5508628,9.4441319,6.3643837,8.6589527,1290561.5,5315213,.82652199,8.2433329,35.849998,55.908333,-1.0166667,91.758331,1.02
